KundenNr,Nachname,Bonitaet,Land,Geschlecht,Alter,Dauer,Konto,NrProdukte,HatCrKarte,Aktiv,Gesch_Einkommen,Austritt
139871127,Liao,528,Deutschland,f,27,7,176227.07,2,0,1,139481.53,0
139783910,Chiawuotu,766,Deutschland,f,52,7,92510.9,2,0,1,66193.61,0
139888364,Cattaneo,431,Frankreich,m,45,5,83624.55,2,0,0,36899.62,0
139915452,Tseng,806,Frankreich,m,36,8,167983.17,2,1,1,106714.28,0
139788965,Esposito,593,Deutschland,m,33,1,0.0,2,0,0,9984.4,0
139808834,Nwabugwu,604,England,f,34,3,0.0,2,1,0,38587.7,0
139838910,Muir,485,Deutschland,f,27,3,0.0,2,1,0,141449.86,0
139754467,Lai,479,Frankreich,m,35,4,138718.92,1,1,1,47251.79,1
139695019,Feng,671,Deutschland,m,30,2,0.0,1,0,1,102057.86,0
139763180,Cattaneo,623,England,m,44,1,83325.77,1,0,1,80828.78,0
139868003,Conti,599,England,f,46,7,81742.84,2,1,0,83282.21,0
139719156,Chukwudi,850,England,f,29,1,0.0,2,1,1,197996.65,0
139850164,Lorenzo,773,England,m,41,9,102827.44,1,0,1,64595.25,0
139715323,Daluchi,519,Frankreich,m,38,1,114141.64,1,1,1,60988.21,1
139770618,Y?,755,Deutschland,f,43,9,0.0,2,1,0,18066.69,0
139874159,Kuo,762,England,f,60,10,168920.75,1,1,0,31445.03,1
139835886,Manning,703,Frankreich,f,29,3,122084.63,1,0,1,82824.08,0
139843678,Anayochukwu,662,Deutschland,m,64,0,98848.19,1,0,1,42730.12,0
139833852,Romani,693,England,m,47,8,107604.66,1,1,1,80149.27,0
139876365,Johnson,596,England,m,20,3,187294.46,1,1,0,103456.47,0
139810370,Dickson,675,Deutschland,m,39,7,0.0,2,0,1,36267.21,0
139793433,Bazhenov,497,Frankreich,m,24,6,111769.14,2,1,0,55859.27,0
139782145,Ozuluonye,618,Deutschland,m,37,2,168178.21,2,0,1,101273.23,0
139678778,Chinwenma,559,Deutschland,f,42,7,0.0,2,1,1,190040.29,0
139895969,Ozuluonye,616,Deutschland,m,44,5,102016.38,1,0,1,178235.37,1
139679336,Lu,556,Frankreich,m,33,3,124213.36,2,1,0,62627.55,0
139907813,Liardet,604,England,m,40,5,155455.43,1,0,1,113581.85,0
139706305,Jenks,552,Deutschland,m,36,8,0.0,2,0,0,132547.02,0
139760951,Buley,643,England,m,48,8,0.0,2,1,0,174729.3,0
139917898,Lucciano,611,Deutschland,m,27,7,0.0,2,1,1,157474.1,0
139833364,Anderson,796,Deutschland,m,44,8,165326.2,1,1,1,57205.55,0
139875669,Brown,630,Frankreich,f,28,8,106425.75,1,1,1,20344.84,0
139752693,Parsons,794,England,m,38,9,179581.31,1,1,0,23596.24,0
139848708,Nnaife,728,Frankreich,m,39,6,152182.83,1,0,0,161203.6,0
139872013,Dellucci,590,Deutschland,m,32,5,0.0,2,1,0,59249.83,0
139864044,Lu,578,Deutschland,f,40,7,0.0,2,0,0,102233.73,0
139721897,Pope,724,Frankreich,f,33,9,119278.44,1,1,1,197148.24,0
139879547,Findlay,788,England,m,37,8,141541.25,1,0,0,66013.27,0
139843545,Palermo,656,Frankreich,f,27,3,150905.03,2,1,0,16998.72,0
139753605,Ifeajuna,603,Frankreich,m,35,1,123407.69,1,1,0,152541.89,1
139778901,Tsou,764,Frankreich,m,28,10,124023.18,1,1,0,166188.28,0
139746559,Gibson,659,England,m,60,2,0.0,1,1,0,177480.45,1
139883023,Francis,850,Deutschland,f,38,0,106831.69,1,0,1,148977.72,0
139687398,Nkemjika,764,Deutschland,f,24,0,0.0,2,1,0,88724.49,0
139690046,Liang,584,Frankreich,f,54,1,77354.37,1,0,0,138192.98,1
139857894,Benford,686,England,m,41,7,102749.72,1,0,1,194913.86,0
139789572,Benjamin,643,England,f,45,9,150840.03,2,1,0,155516.35,0
139742802,Allan,489,Deutschland,f,38,5,117289.92,1,0,0,85231.88,0
139826975,Vale,687,Frankreich,m,38,4,117633.28,1,0,1,88396.6,0
139731787,Harewood,813,Deutschland,m,29,6,0.0,1,1,0,33953.87,0
139831393,T'ao,682,Deutschland,m,61,10,73688.2,1,1,1,172141.33,0
139719134,Munro,658,Deutschland,m,36,8,174060.46,1,1,1,94925.62,0
139736263,Griffiths,683,England,m,56,7,50911.21,3,0,0,97629.31,1
139850666,Lee,688,England,f,24,3,0.0,2,1,1,102195.16,0
139732883,Brownlow,694,Deutschland,m,38,1,0.0,2,0,1,156858.2,0
139901306,Davison,683,Deutschland,m,39,4,0.0,2,1,0,171716.81,0
139723898,Hsia,549,Frankreich,m,45,6,124240.93,1,1,1,146372.51,0
139861901,Ugochukwu,693,Deutschland,f,39,4,0.0,2,0,1,142331.39,0
139715516,Chimaobim,815,Frankreich,f,25,8,135161.67,1,1,1,136071.05,0
139791813,Azubuike,492,Deutschland,m,39,7,0.0,2,0,1,71323.23,0
139835643,Willis,584,Deutschland,m,38,1,115341.55,1,0,1,173632.92,0
139843198,Graham,680,Deutschland,m,49,10,0.0,2,1,0,187008.45,0
139707456,Alekseeva,694,Frankreich,f,58,1,143212.22,1,0,0,102628.56,1
139845417,Benjamin,500,England,m,37,9,125822.21,1,1,0,111698.0,0
139923653,Burns,497,Frankreich,f,32,8,111537.23,4,1,1,9497.99,1
139783689,Vincent,686,Frankreich,m,43,2,134896.03,1,1,1,97847.05,0
139684895,Booth,663,Frankreich,m,42,7,115930.87,1,1,0,19862.78,0
139687119,Ch'en,638,Deutschland,m,24,1,0.0,2,0,1,162597.15,0
139693254,Azubuike,678,Frankreich,f,30,1,139676.95,2,0,1,16146.0,0
139715487,Yuan,700,Deutschland,m,38,8,134811.3,1,1,0,1299.75,0
139879247,Trouette,729,Deutschland,m,44,6,0.0,2,1,0,151733.43,0
139799600,Hao,683,Frankreich,f,39,2,47685.47,2,1,1,86019.48,0
139705158,Alexandrova,634,Frankreich,m,27,3,107027.52,1,1,0,173425.68,0
139730980,Ugoji,550,Deutschland,m,31,5,142200.19,2,1,1,122221.71,0
139810690,Kao,791,Deutschland,f,44,5,0.0,2,1,1,123977.86,1
139733130,Ellis,813,Deutschland,m,34,0,0.0,2,1,0,43169.15,0
139825392,Pisani,850,Deutschland,m,40,1,76914.21,1,1,0,174183.44,0
139694923,Page,807,Deutschland,f,36,4,0.0,2,0,1,147007.33,0
139821384,Lane,753,Deutschland,m,46,8,0.0,3,1,0,90747.94,1
139752579,Lorenzen,629,Deutschland,m,32,2,0.0,2,0,1,77965.44,0
139706360,Secombe,676,Deutschland,f,34,1,63095.01,1,1,1,40645.81,0
139914352,Schofield,706,Frankreich,f,56,3,139603.22,1,1,1,86383.61,0
139704442,Scott,691,Deutschland,f,40,0,115465.98,1,1,1,60622.61,0
139776681,Monaldo,745,Frankreich,m,36,8,145071.24,1,0,0,6078.46,0
139805260,Tang,539,England,m,28,5,0.0,2,1,0,48382.4,0
139860462,Akhtar,545,Frankreich,m,45,6,93796.42,2,1,1,162321.26,0
139687605,Sleeman,615,Deutschland,m,32,7,92199.84,1,1,1,2755.53,0
139755896,Genovesi,606,Frankreich,f,41,4,132670.53,1,1,0,156476.36,1
139796539,Turnbull,753,Deutschland,f,50,4,0.0,2,1,1,861.4,0
139833978,Pinto,457,Deutschland,f,33,7,127837.54,1,0,1,60013.17,0
139873160,Marchesi,720,Deutschland,m,26,10,51962.91,2,1,0,45507.24,0
139794019,Bryant,763,Deutschland,m,67,1,149436.73,2,0,1,106282.74,0
139706834,Rossi,538,Deutschland,m,31,1,0.0,2,1,0,1375.46,0
139776202,Rahman,675,England,m,32,10,0.0,2,1,0,191545.65,0
139736309,Ma,658,Frankreich,m,37,3,168735.74,2,0,0,70370.24,0
139838827,Kepley,705,Frankreich,f,43,10,146547.78,1,0,1,10072.55,1
139875056,Moore,581,Deutschland,m,30,1,0.0,2,1,0,199464.08,0
139913503,Day,646,Frankreich,f,30,10,100548.67,2,0,0,136983.77,0
139881668,Bergamaschi,493,Deutschland,m,36,9,0.0,2,1,1,65816.53,0
139830295,Ibeabuchi,794,Deutschland,m,56,9,96951.21,1,1,1,71776.76,0
139702876,Hsueh,674,Frankreich,m,43,8,85957.88,2,1,0,8757.39,0
139740630,Pinto,535,Deutschland,m,38,8,85982.07,1,1,0,9238.35,0
139689818,Tsou,628,Deutschland,m,39,6,0.0,2,0,0,134441.6,0
139695781,Onuchukwu,714,Deutschland,f,40,0,0.0,2,1,0,62762.12,0
139904377,Marsh,661,Deutschland,m,26,8,0.0,2,0,0,196875.87,0
139716722,Walker,792,Deutschland,m,50,9,0.0,4,1,1,194700.81,1
139854277,Fanucci,640,Deutschland,m,45,1,0.0,1,1,1,10908.33,0
139827158,Ofodile,799,England,m,38,2,0.0,2,1,1,59297.34,0
139731647,Iroawuchi,543,Frankreich,f,57,1,106138.33,2,1,1,120657.32,1
139703443,Fiorentino,781,Frankreich,f,48,9,82794.18,1,1,0,124720.68,1
139910048,Lo,686,Frankreich,m,26,1,57422.62,1,1,1,79189.4,0
139787537,Cambage,500,Deutschland,f,34,6,0.0,1,1,1,140268.45,0
139701540,Davis,537,England,f,33,7,136082.0,1,1,0,62746.54,0
139707326,Yuan,540,Frankreich,m,39,4,127278.31,1,1,1,16150.34,0
139855489,Tien,606,England,m,33,8,0.0,2,1,1,63176.77,0
139869424,Macadam,748,Deutschland,m,66,8,0.0,1,1,1,163331.65,0
139746235,Spencer,516,Deutschland,f,40,9,0.0,2,0,1,33266.29,0
139769991,Otutodilinna,646,Frankreich,f,36,6,144773.29,2,1,0,53217.3,0
139756472,Hao,771,England,f,33,5,0.0,2,1,0,8673.43,0
139925305,Hovell,526,England,m,66,7,132044.6,2,1,1,158365.89,0
139750447,Carter,668,Deutschland,m,72,2,0.0,2,1,1,70783.61,0
139728143,Henderson,622,England,f,41,9,0.0,2,1,1,155786.39,0
139833655,Fan,696,Deutschland,f,41,8,0.0,2,0,0,28276.83,0
139926807,Kent,736,England,f,28,2,0.0,2,1,1,117431.1,0
139739450,Rapuokwu,653,Deutschland,m,33,1,0.0,2,0,0,53379.52,0
139806248,Chang,664,England,m,35,1,115024.5,1,0,1,169665.79,0
139842022,White,850,Deutschland,m,68,5,169445.4,1,1,1,186335.07,0
139889042,Edmondstone,746,Frankreich,m,34,6,141806.0,2,1,1,183494.87,0
139925711,Docherty,444,Deutschland,f,40,5,84350.07,1,1,0,143835.76,0
139693509,Thomson,561,Deutschland,m,21,4,0.0,1,1,1,36942.35,0
139678776,Hsiung,712,Deutschland,f,31,7,0.0,2,1,0,170333.38,0
139862651,Harrell,684,England,m,56,8,78707.16,1,1,1,99398.36,0
139875022,Gregory,702,Frankreich,f,36,2,105264.88,2,1,1,52909.87,0
139682375,Holloway,666,Deutschland,m,43,7,137780.74,2,1,1,119100.05,1
139877821,Ting,714,Frankreich,f,45,9,106431.97,2,1,1,164117.69,0
139913437,McDonald,775,Deutschland,m,31,9,0.0,2,1,0,169278.51,0
139716256,Chukwufumnanya,494,Deutschland,m,40,7,0.0,2,0,1,158071.69,0
139870198,Fernie,729,Deutschland,f,34,9,132121.71,1,0,1,105409.31,0
139883826,Thomas,613,Deutschland,m,36,9,131307.11,1,0,0,83343.73,0
139867092,Fraser,584,Frankreich,m,47,7,130538.77,1,1,0,92915.84,0
139896793,O'Sullivan,528,England,m,23,7,104744.89,1,1,0,170262.97,0
139854081,Tseng,747,Deutschland,f,25,4,0.0,2,0,1,42039.67,0
139824486,Watkins,691,Deutschland,f,33,6,0.0,2,1,1,100408.31,0
139869264,Hsueh,771,England,m,18,1,0.0,2,0,0,41542.95,0
139677439,Afanasyev,653,Deutschland,m,44,8,0.0,2,1,1,154639.72,0
139734979,Walpole,646,Frankreich,m,39,0,154439.86,1,1,0,171519.06,0
139788409,Paramor,730,England,m,42,4,0.0,2,0,1,85982.47,0
139841604,Stephenson,833,Deutschland,f,39,3,0.0,2,1,0,1710.89,0
139917207,Hope,646,Deutschland,m,18,10,0.0,2,0,1,52795.15,0
139912026,Pisano,621,England,f,43,8,0.0,1,0,0,102806.6,0
139728119,Lu,632,Frankreich,m,23,3,122478.51,1,1,0,147230.77,1
139736066,Jordan,516,Deutschland,m,35,10,104088.59,2,0,0,119666.0,0
139877817,McLachlan,632,Frankreich,m,42,4,119624.6,2,1,1,195978.86,0
139794846,Jibunoh,611,England,m,52,7,0.0,1,0,1,73585.18,1
139880388,Azubuike,627,Deutschland,m,27,1,62092.9,1,1,1,105887.04,0
139873176,Bolton,707,Deutschland,f,42,10,0.0,2,1,1,152944.39,0
139854510,Welch,625,Frankreich,m,26,3,130483.95,1,1,0,122810.53,0
139858345,Landseer,793,England,m,38,9,0.0,2,1,0,88225.02,0
139688045,Onyekaozulu,809,Deutschland,m,38,3,0.0,2,1,1,80061.31,0
139745393,Gallo,737,Deutschland,m,41,1,101960.74,1,1,1,123547.28,0
139747839,Mazzi,627,Deutschland,f,35,7,0.0,2,0,1,193022.44,0
139749592,Yu,528,Deutschland,m,37,6,103772.45,1,1,0,197111.99,0
139693411,Byrne,745,Deutschland,f,33,1,0.0,2,1,1,174431.01,0
139820811,Enemuo,614,Deutschland,f,43,6,0.0,2,1,1,109041.53,0
139755738,Hargraves,731,England,f,39,2,126816.18,1,1,1,74850.93,0
139840355,Singh,554,Deutschland,f,44,6,92436.86,1,1,0,126033.9,0
139885836,Gilbert,694,Deutschland,f,30,9,0.0,2,1,1,26960.31,0
139846071,Findlay,623,Deutschland,f,35,5,0.0,2,1,0,101192.08,0
139710711,Onyeorulu,584,England,m,32,5,0.0,2,1,0,10956.82,0
139776770,Pickering,706,Deutschland,m,18,2,176139.5,2,1,0,129654.22,0
139805824,Gardiner,631,Deutschland,m,51,8,100654.8,1,1,0,171587.9,0
139880009,O'Meara,706,Deutschland,m,34,8,0.0,2,1,1,37479.97,0
139851930,Shen,627,Deutschland,f,41,6,0.0,3,1,1,138700.75,1
139861136,Steele,658,Deutschland,f,32,9,0.0,2,1,0,156774.75,0
139804372,Chukwudi,791,Frankreich,f,42,10,113657.41,2,0,1,139946.68,1
139739973,Onyemere,694,Deutschland,m,42,3,156864.2,2,0,0,88890.75,0
139749089,Ch'eng,756,Deutschland,m,31,10,122647.32,1,0,0,61666.87,0
139759715,Hammonds,658,England,m,35,9,71829.34,1,1,1,68141.92,0
139805180,Li,627,Frankreich,f,30,4,79871.02,2,1,0,129826.89,0
139709774,Ofodile,764,Deutschland,f,40,9,100480.53,1,1,0,124095.69,0
139862740,Ch'ang,732,Deutschland,m,36,5,0.0,2,1,0,161428.25,0
139685585,Ferrari,458,Frankreich,f,28,2,171932.26,2,1,1,9578.24,0
139859120,Campbell,656,England,m,69,6,163975.09,1,1,1,36108.5,0
139697947,Harvey,694,Deutschland,m,40,9,0.0,2,1,0,40463.03,0
139753603,McDowell,850,Deutschland,m,38,5,0.0,2,1,0,16491.64,0
139899978,Nicholls,593,England,m,44,5,0.0,1,1,0,128046.98,0
139765815,Balashov,462,Frankreich,m,34,1,94682.56,2,1,0,138478.2,0
139850881,Jamieson,539,Deutschland,m,30,0,0.0,2,1,0,160979.66,0
139820585,Grimmett,608,Frankreich,f,30,2,91057.37,2,1,0,132973.17,0
139837254,Allingham,705,Deutschland,m,25,0,97544.29,1,0,1,59887.15,0
139721247,Artyomova,688,Deutschland,m,29,1,0.0,2,1,0,154695.57,0
139696063,Martin,850,Frankreich,f,36,6,143644.16,1,1,0,22102.25,1
139786965,Chiu,628,Frankreich,f,30,9,132351.29,2,1,1,74169.13,0
139843308,Chiemezie,637,Deutschland,m,27,1,0.0,2,1,0,91291.2,0
139755269,Chu,503,Deutschland,m,32,4,0.0,2,1,1,153036.97,0
139770474,Alexeeva,630,Deutschland,f,36,8,126598.99,2,1,1,134407.93,0
139842609,Wynne,743,Deutschland,f,30,1,127023.39,1,1,1,138780.89,0
139849634,Smith,577,Deutschland,m,25,3,0.0,2,0,1,124508.29,0
139706596,Savage,644,Frankreich,f,44,8,106022.73,2,0,0,148727.42,0
139765539,Brown,779,Frankreich,f,24,10,122200.31,2,1,0,43705.56,0
139782198,Ricci,650,Deutschland,m,60,8,0.0,2,1,1,102925.76,0
139687443,Chifley,765,Deutschland,m,40,6,138033.55,1,1,1,67972.45,0
139792298,Johnston,637,Deutschland,m,33,2,145731.83,1,0,1,109219.43,0
139860925,Okonkwo,772,England,m,30,4,78653.05,1,1,0,1790.48,0
139757209,Sun,634,England,m,25,9,0.0,2,1,1,8227.91,0
139837846,Howarth,660,Frankreich,m,41,1,129901.21,1,1,0,26025.6,1
139811666,Ahmed,806,Deutschland,m,48,4,164701.68,1,1,1,21439.49,0
139851618,Coles,732,Frankreich,f,42,2,118889.66,2,0,0,87422.15,0
139907379,Hughes,560,Deutschland,m,50,3,0.0,2,1,0,84531.79,0
139777873,Hs?eh,579,Deutschland,m,38,8,0.0,2,0,0,91763.67,0
139886315,Kaeppel,663,Deutschland,m,36,10,0.0,2,1,0,136349.55,0
139882986,Stanley,507,Frankreich,m,31,2,134237.07,1,1,1,166423.66,1
139726765,Berry,528,England,m,43,7,97473.87,2,1,1,159823.16,0
139851590,Rowley,725,Deutschland,f,44,10,0.0,1,0,1,93777.61,0
139789644,Ruggiero,548,Deutschland,f,46,1,0.0,1,1,1,104469.06,1
139685923,Kulikova,652,England,m,31,1,132862.59,1,0,0,158054.49,0
139896485,Chia,488,Deutschland,f,31,8,97588.6,1,0,0,124210.53,0
139802382,Ponomaryov,575,England,m,28,7,0.0,1,1,1,10666.05,0
139860379,Radcliffe-Brown,709,England,f,45,2,0.0,2,0,1,162922.65,0
139821759,Gardener,454,England,f,48,5,144837.79,1,1,1,93151.77,0
139814610,Willoughby,628,Deutschland,f,45,8,0.0,2,1,0,193903.06,0
139716406,Chidimma,661,Deutschland,m,39,5,0.0,2,0,0,181461.46,0
139796733,McMillan,595,Frankreich,m,46,5,142360.62,2,1,0,48421.4,1
139914252,Chan,660,England,f,36,0,84438.57,1,1,1,181449.51,0
139849734,Brookes,671,Deutschland,f,48,8,115713.84,2,0,0,83210.84,0
139810752,Avdeeva,510,England,f,38,4,0.0,1,1,0,118913.53,1
139820153,Pritchard,525,England,f,37,0,0.0,1,0,1,131521.72,0
139918407,Lombardi,702,Deutschland,m,45,0,80793.58,1,1,1,27474.81,0
139737455,Docherty,459,Deutschland,m,26,4,149879.66,1,0,0,50016.17,0
139708979,Chin,576,England,m,45,5,133618.01,1,0,0,135244.87,0
139712094,Butler,749,Deutschland,m,24,1,0.0,3,1,1,47911.03,0
139817808,Obijiaku,648,Deutschland,f,50,9,102535.57,1,1,1,189543.19,0
139779790,Vidler,624,Deutschland,m,36,6,0.0,2,0,0,84635.64,0
139827467,Hayward,660,England,m,42,5,0.0,2,1,0,115509.59,0
139724491,Bergamaschi,648,Frankreich,f,40,5,139973.65,1,1,1,667.66,1
139769543,Hsia,695,Deutschland,f,42,0,0.0,2,0,1,140724.64,0
139890502,Chin,670,Deutschland,f,38,4,119624.54,2,1,1,110472.12,0
139695293,Yang,672,Frankreich,m,68,0,126061.51,2,1,1,184936.77,0
139847714,Artemyeva,498,Deutschland,f,29,9,0.0,1,1,0,190035.83,0
139894102,Jones,527,Deutschland,m,32,0,0.0,1,1,0,109523.88,0
139774084,H?,850,Deutschland,m,19,8,0.0,1,1,1,68569.89,0
139730259,Meng,670,Frankreich,f,40,2,147171.2,1,0,1,69850.04,0
139741328,Hsieh,850,Deutschland,f,33,7,118004.26,1,1,0,183983.82,0
139858665,Farrar,745,England,f,35,8,0.0,2,1,1,116581.1,0
139782608,Mancini,592,Deutschland,f,66,5,149950.19,1,1,1,76267.59,0
139899979,Nwabugwu,755,Frankreich,m,40,2,137430.82,2,0,0,176768.59,0
139909191,Bevan,729,Deutschland,m,44,5,0.0,2,0,1,9200.54,0
139894245,Williams,582,Frankreich,m,26,6,114450.32,1,1,1,14081.64,0
139756488,Milanesi,659,Deutschland,f,38,9,0.0,2,1,1,132809.18,0
139729646,Murray,773,Frankreich,m,51,8,116197.65,2,1,1,86701.4,0
139840136,Fiorentino,574,Frankreich,f,43,3,141349.43,1,1,1,100187.43,0
139864328,Lung,529,Deutschland,m,42,1,157498.9,1,1,1,82276.62,0
139816206,Alexander,523,Frankreich,f,39,1,143903.11,1,1,1,118711.75,1
139910192,Peng,845,Frankreich,f,43,3,152063.59,2,1,0,97910.06,0
139833158,Afamefula,769,Deutschland,f,40,9,133871.05,1,1,1,50568.02,0
139846706,Porter,736,Deutschland,m,27,5,51522.75,1,0,1,192131.77,0
139861599,Sholes,662,Frankreich,m,59,2,104568.41,1,1,0,8059.44,1
139716658,Hotchin,767,Deutschland,m,48,9,0.0,2,0,1,175458.21,0
139886750,Stanley,490,England,f,38,3,97266.1,1,1,1,92797.23,0
139726899,Panicucci,680,Deutschland,f,37,10,123806.28,1,1,0,81776.84,1
139838257,Wilson,554,England,m,46,4,0.0,2,0,1,57320.92,0
139886485,Ch'iu,615,Deutschland,f,23,4,0.0,2,1,0,196476.19,0
139847280,Mathews,574,England,m,36,3,0.0,2,1,1,8559.66,0
139819117,P'eng,515,Deutschland,f,58,2,131852.81,1,1,0,81436.68,1
139834693,Onwumelu,519,Deutschland,m,42,8,0.0,2,1,1,101485.72,0
139770111,Ting,581,England,m,49,10,0.0,2,0,0,41623.59,0
139696699,Esposito,805,England,m,26,2,0.0,2,1,1,25042.1,0
139834075,Otitodilichukwu,716,Frankreich,m,50,2,119655.77,1,1,1,12944.17,1
139770548,Giordano,669,Deutschland,f,47,9,61196.54,1,1,0,58170.24,0
139816741,Sorokina,697,Frankreich,m,29,0,172693.54,1,0,0,141798.98,0
139723948,Ellis,835,England,m,45,3,100212.13,1,1,0,152577.62,0
139766418,Smith,641,Deutschland,f,53,0,123835.52,2,0,1,160110.65,0
139805631,William,700,England,f,46,5,56580.95,2,0,1,45424.13,0
139860134,Hill,794,England,f,30,1,154970.54,1,0,1,156768.45,0
139824051,Thomson,787,Frankreich,f,42,2,74483.97,2,0,1,44273.91,0
139856986,Clements,687,Deutschland,m,39,7,0.0,2,1,0,26848.25,0
139714422,Lambert,751,Deutschland,m,29,1,135536.5,1,1,0,66825.33,0
139749674,Otutodilinna,730,England,f,62,2,0.0,2,1,1,162889.1,0
139792363,Graham,695,Deutschland,m,46,7,49512.55,1,1,0,133007.34,0
139864427,Wilson,737,Deutschland,f,70,9,87542.89,2,1,1,42576.86,0
139757263,Sagese,698,Deutschland,m,27,7,0.0,2,1,0,111471.55,0
139836063,Nwebube,538,Deutschland,m,37,1,134752.08,1,1,0,162511.55,0
139740742,Hsieh,546,Frankreich,f,52,1,106074.89,1,1,1,23548.45,1
139876930,Nwabugwu,753,Frankreich,f,38,9,151766.71,1,1,1,180829.99,0
139794277,Cook,715,England,f,35,4,40169.88,2,1,1,199857.47,0
139680866,Bennett,731,England,m,41,4,0.0,2,1,0,22299.27,0
139723087,Voronkov,627,Deutschland,m,73,0,146329.73,1,0,1,43615.67,0
139860932,Liao,533,Frankreich,f,22,10,115743.6,1,0,0,43852.05,0
139715639,Ballard,766,Deutschland,m,32,6,185714.28,1,1,1,102502.5,0
139719431,Mamelu,663,Frankreich,f,37,8,155303.71,1,1,0,118716.63,0
139834507,Fan,603,England,m,24,1,165149.13,2,1,0,21858.28,0
139848612,Hill,642,England,m,26,8,144238.7,1,1,1,184399.76,0
139709928,Donaldson,567,England,m,40,8,28649.64,1,1,1,95140.62,0
139713291,McDonald,594,Deutschland,m,35,2,0.0,2,1,0,103480.69,0
139899561,Chinomso,656,Deutschland,m,33,7,138705.02,2,1,0,37136.15,0
139875055,Graham,756,Frankreich,m,41,2,124439.49,2,0,1,47093.11,0
139834854,Bibi,607,England,f,36,4,98266.3,1,1,1,46416.36,0
139787093,Lockett,486,Deutschland,f,39,8,97819.36,1,0,1,120531.31,0
139731443,Ikemefuna,760,Frankreich,m,34,6,121303.77,2,1,1,59325.21,0
139763491,Goliwe,563,Frankreich,m,44,7,105007.31,2,1,1,197812.16,0
139852860,Bergamaschi,624,England,f,35,7,119656.45,2,1,1,4595.05,0
139738633,Onyeorulu,661,Deutschland,m,51,6,146606.6,1,1,1,68021.9,0
139692396,Madukaife,544,Deutschland,m,30,4,73218.89,1,0,1,126796.69,0
139915644,Nwachinemelu,457,Frankreich,m,42,4,126772.57,1,0,1,126106.4,0
139910180,Chiedozie,654,Deutschland,m,38,8,0.0,2,1,0,88659.44,0
139784463,Parsons,678,Deutschland,f,49,3,204510.94,1,0,1,738.88,1
139716727,Walker,688,Deutschland,m,26,1,0.0,2,1,1,104435.94,0
139716719,Wallace,742,Deutschland,f,29,4,0.0,2,1,1,180066.59,0
139713899,Genovesi,850,Frankreich,f,47,4,99219.47,2,1,1,122141.13,0
139820699,Wan,850,Deutschland,f,28,9,0.0,2,1,1,164864.67,0
139767860,Francis,582,Deutschland,f,39,1,132077.48,2,1,0,192255.15,0
139701656,Anderson,479,England,m,35,4,125920.98,1,1,1,20393.44,0
139738021,Costa,622,Deutschland,m,26,9,0.0,2,1,1,153237.59,0
139750406,Lee,678,Deutschland,f,22,4,174852.89,1,1,1,28149.06,0
139811826,Wallis,763,Deutschland,f,35,7,115651.6,2,1,1,104706.29,0
139706371,Graham,798,Frankreich,f,38,4,129055.13,1,1,0,157147.59,0
139886677,Shao,646,Deutschland,m,24,8,0.0,2,0,0,92612.88,0
139913944,Becher,724,Frankreich,m,33,5,103564.83,2,1,0,121085.72,0
139891802,Fitts,643,Frankreich,m,25,4,115142.9,1,1,1,148098.95,0
139904578,Hsing,713,Frankreich,f,24,7,147687.24,1,1,1,121592.5,0
139792511,Wall,796,Deutschland,f,45,2,109730.22,1,1,1,123882.73,0
139687567,Shepherd,582,Deutschland,m,41,1,40488.76,1,1,0,128528.83,0
139908640,Holloway,678,England,m,29,6,0.0,2,1,0,64443.75,0
139904789,Harrington,602,Deutschland,f,72,3,0.0,2,1,1,171260.66,0
139894342,Okoli,661,England,f,28,7,95357.49,1,0,0,102297.15,0
139700936,Fiorentino,716,Frankreich,m,27,1,122552.34,2,1,0,67611.36,0
139803734,McGregor,563,England,f,42,6,99056.22,2,1,0,154347.95,1
139925314,Anayochukwu,690,Deutschland,m,47,2,0.0,2,1,0,151375.73,0
139825116,Egobudike,494,Deutschland,f,33,1,137853.0,1,0,1,90273.85,0
139832384,Byrne,710,Frankreich,m,34,8,147833.3,2,0,1,1561.58,0
139788088,Leach,523,Deutschland,m,45,5,0.0,2,1,1,121428.2,0
139869091,Scott,683,Frankreich,f,35,5,95698.79,1,0,1,182566.76,0
139810638,Adams,709,Deutschland,f,24,3,110949.41,1,1,1,168515.61,0
139891102,Coffman,625,Deutschland,f,28,3,0.0,1,0,0,183646.41,0
139724037,Cockett,599,England,m,25,3,0.0,2,1,1,120790.02,0
139816901,Echezonachukwu,550,England,m,39,2,116120.19,2,1,1,195638.13,0
139918563,Baker,841,Frankreich,f,52,3,112383.03,1,1,0,85516.37,1
139702800,Evans,765,Deutschland,m,51,3,123372.3,1,1,1,115429.32,0
139784318,Quezada,584,Frankreich,m,32,8,40172.91,1,1,1,137439.34,0
139695633,McLean,704,Deutschland,m,36,7,120026.98,2,0,1,100601.73,0
139807744,Onyekaozulu,719,Deutschland,f,37,9,101455.7,1,1,0,25803.59,1
139786699,Tucker,555,England,m,33,5,127343.4,1,0,1,121789.3,0
